city,timestamp,temperature,season
Tokyo,2014-05-26,18.672128511506084,spring
Tokyo,2014-05-27,16.348714550415927,spring
Tokyo,2014-05-28,22.559159105696903,spring
Tokyo,2014-05-29,11.715042969203981,spring
Tokyo,2014-05-30,12.398538493744693,spring
Tokyo,2014-05-31,15.281755029521058,spring
Tokyo,2014-06-01,36.561100424564025,summer
Tokyo,2014-06-02,33.52985333642461,summer
Tokyo,2014-06-03,38.318190083443156,summer
Tokyo,2014-06-04,22.63182028340575,summer
Tokyo,2014-06-05,24.09993762464175,summer
Tokyo,2014-06-06,24.436831418921738,summer
Tokyo,2014-06-07,24.31390710241885,summer
Tokyo,2014-06-08,32.19984563985631,summer
Tokyo,2014-06-09,25.118764608204206,summer
Tokyo,2014-06-10,20.689621393470727,summer
Tokyo,2014-06-11,27.7777681697807,summer
Tokyo,2014-06-12,33.62023285346675,summer
Tokyo,2014-06-13,23.021436831367897,summer
Tokyo,2014-06-14,31.762377166344507,summer
Tokyo,2014-06-15,26.71197176250855,summer
Tokyo,2014-06-16,30.360318618243205,summer
Tokyo,2014-06-17,25.90979773326207,summer
Tokyo,2014-06-18,34.14922181928038,summer
Tokyo,2014-06-19,30.680545598450717,summer
Tokyo,2014-06-20,23.0778984965378,summer
Tokyo,2014-06-21,22.098036683206182,summer
Tokyo,2014-06-22,22.085090150540836,summer
Tokyo,2014-06-23,33.62843455970549,summer
Tokyo,2014-06-24,32.187611675552205,summer
Tokyo,2014-06-25,21.28382260223939,summer
Tokyo,2014-06-26,22.780644534856147,summer
Tokyo,2014-06-27,34.174919327398705,summer
Tokyo,2014-06-28,32.293272205420735,summer
Tokyo,2014-06-29,30.626939709941354,summer
Tokyo,2014-06-30,24.666688900140294,summer
Tokyo,2014-07-01,25.460295884975235,summer
Tokyo,2014-07-02,20.799633925114957,summer
Tokyo,2014-07-03,19.76532411805573,summer
Tokyo,2014-07-04,23.00522506090364,summer
Tokyo,2014-07-05,22.499362831613542,summer
Tokyo,2014-07-06,34.30939643649609,summer
Tokyo,2014-07-07,26.371807571088386,summer
Tokyo,2014-07-08,34.191930199170066,summer
Tokyo,2014-07-09,25.76231043769631,summer
Tokyo,2014-07-10,31.716269459991647,summer
Tokyo,2014-07-11,38.73347630093484,summer
Tokyo,2014-07-12,33.87028941559111,summer
Tokyo,2014-07-13,26.14360588495625,summer
Tokyo,2014-07-14,22.52725019278217,summer
Tokyo,2014-07-15,28.875903745792446,summer
Tokyo,2014-07-16,26.898760925111034,summer
Tokyo,2014-07-17,26.244498747194292,summer
Tokyo,2014-07-18,30.10617271331578,summer
Tokyo,2014-07-19,22.103048268810365,summer
Tokyo,2014-07-20,26.734366752243474,summer
Tokyo,2014-07-21,29.901826459164205,summer
Tokyo,2014-07-22,22.917207187854654,summer
Tokyo,2014-07-23,34.82384532584876,summer
Tokyo,2014-07-24,26.84274938649802,summer
Tokyo,2014-07-25,32.28502475504799,summer
Tokyo,2014-07-26,30.51004893084822,summer
Tokyo,2014-07-27,35.56824197462378,summer
Tokyo,2014-07-28,21.442252159285815,summer
Tokyo,2014-07-29,31.422398071146045,summer
Tokyo,2014-07-30,24.175524816524913,summer
Tokyo,2014-07-31,30.21121062766489,summer
Tokyo,2014-08-01,22.525555341909072,summer
Tokyo,2014-08-02,28.422960242390968,summer
Tokyo,2014-08-03,31.040532896135577,summer
Tokyo,2014-08-04,27.97508328846375,summer
Tokyo,2014-08-05,29.250000586876833,summer
Tokyo,2014-08-06,18.24175559014784,summer
Tokyo,2014-08-07,26.606980965785063,summer
Tokyo,2014-08-08,24.804506647078124,summer
Tokyo,2014-08-09,27.577512569106517,summer
Tokyo,2014-08-10,28.353363799878917,summer
Tokyo,2014-08-11,31.693794620215975,summer
Tokyo,2014-08-12,38.35294812156375,summer
Tokyo,2014-08-13,29.59274038555188,summer
Tokyo,2014-08-14,28.924366089496264,summer
Tokyo,2014-08-15,21.982215351302358,summer
Tokyo,2014-08-16,29.933188311715003,summer
Tokyo,2014-08-17,24.76880054067116,summer
Tokyo,2014-08-18,26.12555733006297,summer
Tokyo,2014-08-19,26.849507953228617,summer
Tokyo,2014-08-20,31.59687337224937,summer
Tokyo,2014-08-21,32.75096410273938,summer
Tokyo,2014-08-22,26.954608463593715,summer
Tokyo,2014-08-23,33.72599406440357,summer
Tokyo,2014-08-24,24.789789954539668,summer
Tokyo,2014-08-25,25.857999649535373,summer
Tokyo,2014-08-26,22.543005771066085,summer
Tokyo,2014-08-27,23.616588993184664,summer
Tokyo,2014-08-28,31.007817674237245,summer
Tokyo,2014-08-29,28.911509187061924,summer
Tokyo,2014-08-30,28.613252836539665,summer
Tokyo,2014-08-31,33.96738961909162,summer
Tokyo,2014-09-01,17.815890994795865,autumn
Tokyo,2014-09-02,23.398537646836203,autumn
Tokyo,2014-09-03,14.916823227650186,autumn
Tokyo,2014-09-04,19.966043669323113,autumn
Tokyo,2014-09-05,16.377596337102656,autumn
Tokyo,2014-09-06,13.948710273068814,autumn
Tokyo,2014-09-07,21.067603774088777,autumn
Tokyo,2014-09-08,21.055957118248994,autumn
Tokyo,2014-09-09,14.897920668932887,autumn
Tokyo,2014-09-10,10.506429227610337,autumn
Tokyo,2014-09-11,15.676058370270935,autumn
Tokyo,2014-09-12,13.254577470847643,autumn
Tokyo,2014-09-13,14.673034156203414,autumn
Tokyo,2014-09-14,16.062654683189056,autumn
Tokyo,2014-09-15,16.111603057040256,autumn
Tokyo,2014-09-16,2.9289872624929343,autumn
Tokyo,2014-09-17,19.94058860104047,autumn
Tokyo,2014-09-18,18.849065771598806,autumn
Tokyo,2014-09-19,21.07139609327204,autumn
Tokyo,2014-09-20,15.36569976397554,autumn
Tokyo,2014-09-21,17.029124307434834,autumn
Tokyo,2014-09-22,14.812779920496721,autumn
Tokyo,2014-09-23,13.84892467846992,autumn
Tokyo,2014-09-24,10.329880790522152,autumn
Tokyo,2014-09-25,18.45491004847218,autumn
Tokyo,2014-09-26,21.135318682514363,autumn
Tokyo,2014-09-27,18.97559646593815,autumn
Tokyo,2014-09-28,14.854226106950058,autumn
Tokyo,2014-09-29,23.232153912259164,autumn
Tokyo,2014-09-30,14.516964967037872,autumn
Tokyo,2014-10-01,20.036430517123435,autumn
Tokyo,2014-10-02,12.705100892913576,autumn
Tokyo,2014-10-03,14.69749092978788,autumn
Tokyo,2014-10-04,13.348041478746765,autumn
Tokyo,2014-10-05,15.684366217610036,autumn
Tokyo,2014-10-06,16.609920516391078,autumn
Tokyo,2014-10-07,16.906643875394888,autumn
Tokyo,2014-10-08,18.003950210912855,autumn
Tokyo,2014-10-09,20.37065218139419,autumn
Tokyo,2014-10-10,11.78946186703505,autumn
Tokyo,2014-10-11,11.221869788000358,autumn
Tokyo,2014-10-12,15.31702946768083,autumn
Tokyo,2014-10-13,23.555457462331617,autumn
Tokyo,2014-10-14,12.523906721450452,autumn
Tokyo,2014-10-15,19.16372904348534,autumn
Tokyo,2014-10-16,21.677214144350703,autumn
Tokyo,2014-10-17,18.251948776760965,autumn
Tokyo,2014-10-18,15.992001185405742,autumn
Tokyo,2014-10-19,10.70570241604192,autumn
Tokyo,2014-10-20,10.085692622729255,autumn
Tokyo,2014-10-21,14.95606322879369,autumn
Tokyo,2014-10-22,16.84893088172471,autumn
Tokyo,2014-10-23,18.90070546410103,autumn
Tokyo,2014-10-24,21.390355279968237,autumn
Tokyo,2014-10-25,16.245879989044173,autumn
Tokyo,2014-10-26,21.514393616592116,autumn
Tokyo,2014-10-27,19.851697373716988,autumn
Tokyo,2014-10-28,28.472537032333427,autumn
Tokyo,2014-10-29,18.418463050983437,autumn
Tokyo,2014-10-30,24.532180444446972,autumn
Tokyo,2014-10-31,13.66840833681543,autumn
Tokyo,2014-11-01,22.14069251964114,autumn
Tokyo,2014-11-02,10.111036164757826,autumn
Tokyo,2014-11-03,14.237238008606882,autumn
Tokyo,2014-11-04,20.838511528023787,autumn
Tokyo,2014-11-05,14.928750145798215,autumn
Tokyo,2014-11-06,25.054115508258274,autumn
Tokyo,2014-11-07,22.74707812754924,autumn
Tokyo,2014-11-08,14.479189093523596,autumn
Tokyo,2014-11-09,23.3927944273168,autumn
Tokyo,2014-11-10,16.889798966342692,autumn
Tokyo,2014-11-11,14.504416088249515,autumn
Tokyo,2014-11-12,25.53365938150023,autumn
Tokyo,2014-11-13,15.488732120957017,autumn
Tokyo,2014-11-14,23.07400805307774,autumn
Tokyo,2014-11-15,12.581605338547165,autumn
Tokyo,2014-11-16,21.730979816520158,autumn
Tokyo,2014-11-17,10.462414693589869,autumn
Tokyo,2014-11-18,24.69010155398673,autumn
Tokyo,2014-11-19,14.31397980933515,autumn
Tokyo,2014-11-20,16.824716466495243,autumn
Tokyo,2014-11-21,16.37189564329587,autumn
Tokyo,2014-11-22,22.10040637904759,autumn
Tokyo,2014-11-23,27.467252382194978,autumn
Tokyo,2014-11-24,20.598467353456464,autumn
Tokyo,2014-11-25,21.408343613169894,autumn
Tokyo,2014-11-26,18.144100948003395,autumn
Tokyo,2014-11-27,9.858872518998089,autumn
Tokyo,2014-11-28,22.821193533530845,autumn
Tokyo,2014-11-29,16.790356275607145,autumn
Tokyo,2014-11-30,16.767636127200298,autumn
Tokyo,2014-12-01,10.534203067227594,winter
Tokyo,2014-12-02,4.4566957004643655,winter
Tokyo,2014-12-03,3.9069763666302215,winter
Tokyo,2014-12-04,6.891138854342339,winter
Tokyo,2014-12-05,9.457658100421735,winter
Tokyo,2014-12-06,5.358762877614386,winter
Tokyo,2014-12-07,6.508039891341886,winter
Tokyo,2014-12-08,4.225181988992611,winter
Tokyo,2014-12-09,-10.077826008848168,winter
Tokyo,2014-12-10,10.635353872763806,winter
Tokyo,2014-12-11,0.9470012388467777,winter
Tokyo,2014-12-12,15.213167808601723,winter
Tokyo,2014-12-13,13.550108203879942,winter
Tokyo,2014-12-14,-0.5965102065040748,winter
Tokyo,2014-12-15,5.115945595475932,winter
Tokyo,2014-12-16,10.14215863235187,winter
Tokyo,2014-12-17,16.28497902259912,winter
Tokyo,2014-12-18,11.226888356342727,winter
Tokyo,2014-12-19,5.971151491171066,winter
Tokyo,2014-12-20,7.681616089322137,winter
Tokyo,2014-12-21,11.633297751165255,winter
Tokyo,2014-12-22,2.0108762924714925,winter
Tokyo,2014-12-23,6.12774797059174,winter
Tokyo,2014-12-24,12.385368912349017,winter
Tokyo,2014-12-25,10.322551088069961,winter
Tokyo,2014-12-26,8.260018818626829,winter
Tokyo,2014-12-27,7.320832637077277,winter
Tokyo,2014-12-28,6.429484671984536,winter
Tokyo,2014-12-29,6.913547558360271,winter
Tokyo,2014-12-30,5.5886059164239885,winter
Tokyo,2014-12-31,-2.183437541470888,winter
Tokyo,2015-01-01,-5.167921940864376,winter
Tokyo,2015-01-02,4.660274174781906,winter
Tokyo,2015-01-03,4.041184879360543,winter
Tokyo,2015-01-04,11.927503702726263,winter
Tokyo,2015-01-05,0.8225398937291863,winter
Tokyo,2015-01-06,5.715068786934483,winter
Tokyo,2015-01-07,7.558982553936116,winter
Tokyo,2015-01-08,6.273173273020085,winter
Tokyo,2015-01-09,4.3658151555074305,winter
Tokyo,2015-01-10,10.98659906986673,winter
Tokyo,2015-01-11,2.677504976441609,winter
Tokyo,2015-01-12,3.936401904101455,winter
Tokyo,2015-01-13,6.317335186503165,winter
Tokyo,2015-01-14,5.112060716268814,winter
Tokyo,2015-01-15,2.9631551880683618,winter
Tokyo,2015-01-16,8.833676200939554,winter
Tokyo,2015-01-17,7.238544487531313,winter
Tokyo,2015-01-18,10.819063280317351,winter
Tokyo,2015-01-19,2.544947823262816,winter
Tokyo,2015-01-20,2.681926064276383,winter
Tokyo,2015-01-21,5.279615196402963,winter
Tokyo,2015-01-22,3.007127368779145,winter
Tokyo,2015-01-23,2.280296464573027,winter
Tokyo,2015-01-24,2.0567672455187194,winter
Tokyo,2015-01-25,3.468812902373681,winter
Tokyo,2015-01-26,8.156093034185487,winter
Tokyo,2015-01-27,-7.6851356562014,winter
Tokyo,2015-01-28,5.806768765578937,winter
Tokyo,2015-01-29,2.0571279503620583,winter
Tokyo,2015-01-30,9.621557341453101,winter
Tokyo,2015-01-31,7.547359179324214,winter
Tokyo,2015-02-01,3.3945949787387195,winter
Tokyo,2015-02-02,6.978377248935004,winter
Tokyo,2015-02-03,3.214380377957155,winter
Tokyo,2015-02-04,-6.646623333645877,winter
Tokyo,2015-02-05,11.22902137682672,winter
Tokyo,2015-02-06,3.222978534471289,winter
Tokyo,2015-02-07,9.164555232660689,winter
Tokyo,2015-02-08,3.5670622361599262,winter
Tokyo,2015-02-09,2.5905489530438817,winter
Tokyo,2015-02-10,9.641672299591285,winter
Tokyo,2015-02-11,2.833286981017823,winter
Tokyo,2015-02-12,2.712622492651721,winter
Tokyo,2015-02-13,8.193842459844067,winter
Tokyo,2015-02-14,3.334232590971572,winter
Tokyo,2015-02-15,-0.08986106500068791,winter
Tokyo,2015-02-16,10.841807044020424,winter
Tokyo,2015-02-17,-7.237383279729428,winter
Tokyo,2015-02-18,3.209526157070975,winter
Tokyo,2015-02-19,11.54485220331902,winter
Tokyo,2015-02-20,8.908997396770655,winter
Tokyo,2015-02-21,7.988640748493343,winter
Tokyo,2015-02-22,2.9874411280783137,winter
Tokyo,2015-02-23,-4.264598949595323,winter
Tokyo,2015-02-24,11.836576407195436,winter
Tokyo,2015-02-25,-4.022102713858709,winter
Tokyo,2015-02-26,1.301716815081744,winter
Tokyo,2015-02-27,15.564406395971629,winter
Tokyo,2015-02-28,15.383392591736646,winter
Tokyo,2015-03-01,16.52535632751815,spring
Tokyo,2015-03-02,14.727497234873121,spring
Tokyo,2015-03-03,20.734302194315113,spring
Tokyo,2015-03-04,13.659191175679846,spring
Tokyo,2015-03-05,15.018069818979402,spring
Tokyo,2015-03-06,19.489690250070804,spring
Tokyo,2015-03-07,8.776278987102916,spring
Tokyo,2015-03-08,14.554771711974578,spring
Tokyo,2015-03-09,16.111592091836204,spring
Tokyo,2015-03-10,11.471794931837632,spring
Tokyo,2015-03-11,10.632603758009479,spring
Tokyo,2015-03-12,6.503542624291148,spring
Tokyo,2015-03-13,20.84609961518337,spring
Tokyo,2015-03-14,13.144053288654291,spring
Tokyo,2015-03-15,15.815648859365467,spring
Tokyo,2015-03-16,8.922664760632493,spring
Tokyo,2015-03-17,9.399881765634904,spring
Tokyo,2015-03-18,9.484836244525628,spring
Tokyo,2015-03-19,19.998341552184275,spring
Tokyo,2015-03-20,9.699462776145475,spring
Tokyo,2015-03-21,14.471336384875435,spring
Tokyo,2015-03-22,13.16652045374992,spring
Tokyo,2015-03-23,16.277511837645214,spring
Tokyo,2015-03-24,11.166624959658447,spring
Tokyo,2015-03-25,8.404654043087989,spring
Tokyo,2015-03-26,19.422324547424495,spring
Tokyo,2015-03-27,12.370650713055673,spring
Tokyo,2015-03-28,15.356172321391176,spring
Tokyo,2015-03-29,17.72794717701476,spring
Tokyo,2015-03-30,27.611240555270136,spring
Tokyo,2015-03-31,13.485695121797862,spring
Tokyo,2015-04-01,12.524150767028813,spring
Tokyo,2015-04-02,9.194830493776848,spring
Tokyo,2015-04-03,20.396837850204793,spring
Tokyo,2015-04-04,11.502385723439431,spring
Tokyo,2015-04-05,18.171166068875944,spring
Tokyo,2015-04-06,17.339603159449894,spring
Tokyo,2015-04-07,10.991993899236451,spring
Tokyo,2015-04-08,13.347326445160958,spring
Tokyo,2015-04-09,10.14088228415531,spring
Tokyo,2015-04-10,16.59674184431555,spring
Tokyo,2015-04-11,21.950428348718162,spring
Tokyo,2015-04-12,14.063484674311807,spring
Tokyo,2015-04-13,16.80432994338729,spring
Tokyo,2015-04-14,12.17329583366929,spring
Tokyo,2015-04-15,12.540932727020659,spring
Tokyo,2015-04-16,12.957399858249264,spring
Tokyo,2015-04-17,18.910548089720475,spring
Tokyo,2015-04-18,20.30543617910858,spring
Tokyo,2015-04-19,8.443068655205444,spring
Tokyo,2015-04-20,16.103255673764544,spring
Tokyo,2015-04-21,23.172797436357545,spring
Tokyo,2015-04-22,23.84371756560664,spring
Tokyo,2015-04-23,17.12539178147713,spring
Tokyo,2015-04-24,6.640011451356034,spring
Tokyo,2015-04-25,15.249458183603522,spring
Tokyo,2015-04-26,24.868612802197873,spring
Tokyo,2015-04-27,12.712698779068651,spring
Tokyo,2015-04-28,15.736861817281127,spring
Tokyo,2015-04-29,14.641406245690494,spring
Tokyo,2015-04-30,10.747363344112069,spring
Tokyo,2015-05-01,14.790625413343923,spring
Tokyo,2015-05-02,5.923639585015504,spring
Tokyo,2015-05-03,11.064815158905763,spring
Tokyo,2015-05-04,10.012025353638355,spring
Tokyo,2015-05-05,10.57648783348034,spring
Tokyo,2015-05-06,16.85808608005691,spring
Tokyo,2015-05-07,8.27067729940797,spring
Tokyo,2015-05-08,17.955280051284504,spring
Tokyo,2015-05-09,15.664183096648149,spring
Tokyo,2015-05-10,10.933539585830816,spring
Tokyo,2015-05-11,21.134422786006066,spring
Tokyo,2015-05-12,19.55066614453505,spring
Tokyo,2015-05-13,20.029757539913316,spring
Tokyo,2015-05-14,25.10409165905379,spring
Tokyo,2015-05-15,10.679276139730682,spring
Tokyo,2015-05-16,11.337301560026397,spring
Tokyo,2015-05-17,17.511165015157673,spring
Tokyo,2015-05-18,15.693390846893573,spring
Tokyo,2015-05-19,11.804266110974597,spring
Tokyo,2015-05-20,17.45963103842019,spring
Tokyo,2015-05-21,15.68864928234703,spring
Tokyo,2015-05-22,16.426120825579776,spring
Tokyo,2015-05-23,7.934234626667806,spring
Tokyo,2015-05-24,15.498534164522477,spring
Tokyo,2015-05-25,17.530013826801312,spring
Tokyo,2015-05-26,14.817822633057395,spring
Tokyo,2015-05-27,18.033374479230996,spring
Tokyo,2015-05-28,17.86109302127591,spring
Tokyo,2015-05-29,17.396220183824354,spring
Tokyo,2015-05-30,16.249819312517946,spring
Tokyo,2015-05-31,17.128874011547897,spring
Tokyo,2015-06-01,19.720995156726524,summer
Tokyo,2015-06-02,30.24959973006651,summer
Tokyo,2015-06-03,24.525743921558032,summer
Tokyo,2015-06-04,32.56741696748112,summer
Tokyo,2015-06-05,31.670814494898046,summer
Tokyo,2015-06-06,26.39159381195827,summer
Tokyo,2015-06-07,36.0547305666929,summer
Tokyo,2015-06-08,40.02422583504978,summer
Tokyo,2015-06-09,30.61228636207848,summer
Tokyo,2015-06-10,19.778268519412272,summer
Tokyo,2015-06-11,27.765128717831047,summer
Tokyo,2015-06-12,24.55783907908471,summer
Tokyo,2015-06-13,27.993491516019535,summer
Tokyo,2015-06-14,28.361468901060874,summer
Tokyo,2015-06-15,29.625018278625628,summer
Tokyo,2015-06-16,22.109222961637744,summer
Tokyo,2015-06-17,22.084691045706933,summer
Tokyo,2015-06-18,33.47637092650682,summer
Tokyo,2015-06-19,27.092031208873195,summer
Tokyo,2015-06-20,32.33938530181326,summer
Tokyo,2015-06-21,27.108692405442877,summer
Tokyo,2015-06-22,21.644525828876557,summer
Tokyo,2015-06-23,29.07897228096898,summer
Tokyo,2015-06-24,32.43797067301973,summer
Tokyo,2015-06-25,24.869710422043475,summer
Tokyo,2015-06-26,29.39860436339403,summer
Tokyo,2015-06-27,30.45562230792426,summer
Tokyo,2015-06-28,20.877051736806123,summer
Tokyo,2015-06-29,32.932292351759024,summer
Tokyo,2015-06-30,22.201272855220825,summer
Tokyo,2015-07-01,29.006106740160345,summer
Tokyo,2015-07-02,25.68689846601058,summer
Tokyo,2015-07-03,28.905341577105606,summer
Tokyo,2015-07-04,23.29984919822454,summer
Tokyo,2015-07-05,31.208376651840283,summer
Tokyo,2015-07-06,28.368730714047974,summer
Tokyo,2015-07-07,36.21452391603965,summer
Tokyo,2015-07-08,16.273628486976474,summer
Tokyo,2015-07-09,27.337288192359274,summer
Tokyo,2015-07-10,28.804112224709957,summer
Tokyo,2015-07-11,33.14808533527394,summer
Tokyo,2015-07-12,32.71693799337258,summer
Tokyo,2015-07-13,32.629944492628404,summer
Tokyo,2015-07-14,19.22149006979557,summer
Tokyo,2015-07-15,22.351918578320802,summer
Tokyo,2015-07-16,23.207997456710224,summer
Tokyo,2015-07-17,32.33341435961835,summer
Tokyo,2015-07-18,29.972675590699964,summer
Tokyo,2015-07-19,29.641185001350312,summer
Tokyo,2015-07-20,27.078867422099215,summer
Tokyo,2015-07-21,25.94212173695551,summer
Tokyo,2015-07-22,42.892801565413684,summer
Tokyo,2015-07-23,30.83347454042496,summer
Tokyo,2015-07-24,24.35594257429242,summer
Tokyo,2015-07-25,30.8744165926867,summer
Tokyo,2015-07-26,22.87103549638232,summer
Tokyo,2015-07-27,24.411395181361893,summer
Tokyo,2015-07-28,22.260568451545872,summer
Tokyo,2015-07-29,12.970080652797465,summer
Tokyo,2015-07-30,29.571999695807364,summer
Tokyo,2015-07-31,35.15742311481919,summer
Tokyo,2015-08-01,26.897849910829777,summer
Tokyo,2015-08-02,27.30411537492097,summer
Tokyo,2015-08-03,32.52868372260989,summer
Tokyo,2015-08-04,30.021104801909402,summer
Tokyo,2015-08-05,29.29229290149035,summer
Tokyo,2015-08-06,29.465722056746372,summer
Tokyo,2015-08-07,22.043362355449077,summer
Tokyo,2015-08-08,17.15753685254153,summer
Tokyo,2015-08-09,28.134417868738563,summer
Tokyo,2015-08-10,15.415464967027779,summer
Tokyo,2015-08-11,29.295794992709887,summer
Tokyo,2015-08-12,30.865994401610145,summer
Tokyo,2015-08-13,22.65813853722775,summer
Tokyo,2015-08-14,30.63906895809403,summer
Tokyo,2015-08-15,27.47620100639541,summer
Tokyo,2015-08-16,21.37544613551861,summer
Tokyo,2015-08-17,24.405310120244323,summer
Tokyo,2015-08-18,21.883522464554574,summer
Tokyo,2015-08-19,33.37983884219318,summer
Tokyo,2015-08-20,27.494703888144347,summer
Tokyo,2015-08-21,28.470489727330776,summer
Tokyo,2015-08-22,24.279614854116353,summer
Tokyo,2015-08-23,23.43738879160565,summer
Tokyo,2015-08-24,25.779630171033876,summer
Tokyo,2015-08-25,23.973981685595223,summer
Tokyo,2015-08-26,30.91073076798129,summer
Tokyo,2015-08-27,22.766658328722688,summer
Tokyo,2015-08-28,28.279522454467216,summer
Tokyo,2015-08-29,30.179581568717406,summer
Tokyo,2015-08-30,21.861524703073858,summer
Tokyo,2015-08-31,36.79013083591044,summer
Tokyo,2015-09-01,20.412440124094058,autumn
Tokyo,2015-09-02,19.903786961657055,autumn
Tokyo,2015-09-03,14.723384489102754,autumn
Tokyo,2015-09-04,23.233424123021113,autumn
Tokyo,2015-09-05,27.88515316890574,autumn
Tokyo,2015-09-06,18.879970402140742,autumn
Tokyo,2015-09-07,16.60087830510848,autumn
Tokyo,2015-09-08,20.44616099491398,autumn
Tokyo,2015-09-09,16.733640084843145,autumn
Tokyo,2015-09-10,14.495886991514736,autumn
Tokyo,2015-09-11,26.347241091054112,autumn
Tokyo,2015-09-12,10.921299990292995,autumn
Tokyo,2015-09-13,19.63744570267796,autumn
Tokyo,2015-09-14,12.90725698585055,autumn
Tokyo,2015-09-15,22.74927635809327,autumn
Tokyo,2015-09-16,21.299261300671922,autumn
Tokyo,2015-09-17,8.553176210259924,autumn
Tokyo,2015-09-18,10.870097239050448,autumn
Tokyo,2015-09-19,16.717642962347906,autumn
Tokyo,2015-09-20,12.32100908882161,autumn
Tokyo,2015-09-21,22.778144949008027,autumn
Tokyo,2015-09-22,6.585614454741711,autumn
Tokyo,2015-09-23,10.840063541863687,autumn
Tokyo,2015-09-24,13.708723687271911,autumn
Tokyo,2015-09-25,8.586223811578492,autumn
Tokyo,2015-09-26,20.362208533294417,autumn
Tokyo,2015-09-27,16.939309756866663,autumn
Tokyo,2015-09-28,21.411205843009746,autumn
Tokyo,2015-09-29,18.97533714349612,autumn
Tokyo,2015-09-30,6.314713549082475,autumn
Tokyo,2015-10-01,15.596191844254344,autumn
Tokyo,2015-10-02,11.467210448322753,autumn
Tokyo,2015-10-03,23.488427821250745,autumn
Tokyo,2015-10-04,17.87803316596247,autumn
Tokyo,2015-10-05,22.467679322100636,autumn
Tokyo,2015-10-06,22.304395397739157,autumn
Tokyo,2015-10-07,24.753715655583292,autumn
Tokyo,2015-10-08,13.828862416452104,autumn
Tokyo,2015-10-09,17.935030629499195,autumn
Tokyo,2015-10-10,12.682396193819397,autumn
Tokyo,2015-10-11,14.504312717430128,autumn
Tokyo,2015-10-12,16.362983395820496,autumn
Tokyo,2015-10-13,26.626384820141222,autumn
Tokyo,2015-10-14,10.230946791653615,autumn
Tokyo,2015-10-15,22.487223232980337,autumn
Tokyo,2015-10-16,3.553446931841479,autumn
Tokyo,2015-10-17,11.510192458307856,autumn
Tokyo,2015-10-18,16.104808620146137,autumn
Tokyo,2015-10-19,17.4162086556781,autumn
Tokyo,2015-10-20,15.487251143313449,autumn
Tokyo,2015-10-21,13.159769433083651,autumn
Tokyo,2015-10-22,19.647856381597183,autumn
Tokyo,2015-10-23,19.673879689124902,autumn
Tokyo,2015-10-24,12.304841725614628,autumn
Tokyo,2015-10-25,19.60981079134573,autumn
Tokyo,2015-10-26,20.05166469204334,autumn
Tokyo,2015-10-27,13.90113901780699,autumn
Tokyo,2015-10-28,21.9559997825558,autumn
Tokyo,2015-10-29,15.327418657348488,autumn
Tokyo,2015-10-30,21.578456173582577,autumn
Tokyo,2015-10-31,18.73325433870902,autumn
Tokyo,2015-11-01,19.167407167147182,autumn
Tokyo,2015-11-02,17.473693891517566,autumn
Tokyo,2015-11-03,3.8899561976365744,autumn
Tokyo,2015-11-04,19.76827868657529,autumn
Tokyo,2015-11-05,22.158318747433817,autumn
Tokyo,2015-11-06,21.99808419406856,autumn
Tokyo,2015-11-07,18.205680747444184,autumn
Tokyo,2015-11-08,20.404639710956186,autumn
Tokyo,2015-11-09,19.29630369794143,autumn
Tokyo,2015-11-10,17.19074819710656,autumn
Tokyo,2015-11-11,18.180508551293517,autumn
Tokyo,2015-11-12,18.03375422263512,autumn
Tokyo,2015-11-13,22.330825582243424,autumn
Tokyo,2015-11-14,15.903138400891766,autumn
Tokyo,2015-11-15,7.763592314727219,autumn
Tokyo,2015-11-16,10.100921967373367,autumn
Tokyo,2015-11-17,18.569091428411067,autumn
Tokyo,2015-11-18,15.288074916146481,autumn
Tokyo,2015-11-19,19.549990252740574,autumn
Tokyo,2015-11-20,18.245057245204446,autumn
Tokyo,2015-11-21,21.77264159032432,autumn
Tokyo,2015-11-22,8.206701288860868,autumn
Tokyo,2015-11-23,13.242605838504312,autumn
Tokyo,2015-11-24,17.077564029389517,autumn
Tokyo,2015-11-25,19.88991231442734,autumn
Tokyo,2015-11-26,20.919932056673975,autumn
Tokyo,2015-11-27,14.246553553706597,autumn
Tokyo,2015-11-28,18.079496084380672,autumn
Tokyo,2015-11-29,14.234656462389538,autumn
Tokyo,2015-11-30,14.366053716554205,autumn
Tokyo,2015-12-01,-5.6652310791839176,winter
Tokyo,2015-12-02,10.5372531812788,winter
Tokyo,2015-12-03,0.4643723625371068,winter
Tokyo,2015-12-04,8.924856910691961,winter
Tokyo,2015-12-05,3.0407429391609435,winter
Tokyo,2015-12-06,3.999515902943485,winter
Tokyo,2015-12-07,6.459055642668539,winter
Tokyo,2015-12-08,8.563945251927057,winter
Tokyo,2015-12-09,5.929483805469428,winter
Tokyo,2015-12-10,2.2235054787753326,winter
Tokyo,2015-12-11,9.72312280777879,winter
Tokyo,2015-12-12,-3.7851797826088696,winter
Tokyo,2015-12-13,9.228652761230238,winter
Tokyo,2015-12-14,13.534766544104563,winter
Tokyo,2015-12-15,3.716293030535449,winter
Tokyo,2015-12-16,3.890152168861182,winter
Tokyo,2015-12-17,9.332618696936901,winter
Tokyo,2015-12-18,14.401117534081619,winter
Tokyo,2015-12-19,8.305874403632158,winter
